"Date","Action","Symbol","Description","Quantity","Price","Fees & Comm","Amount"
"09/17/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","78","","",""
"09/17/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","73","","",""
"09/17/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$4215.33"
"09/17/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$3824.36"
"09/17/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1513.71"
"09/17/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1142.80"
"09/17/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1087.66"
"09/17/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$872.14"
"09/17/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$822.01"
"09/16/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","96","","",""
"09/16/2024","Sell","SNAP","SNAP INC CLASS A","96","$9.1703","$0.04","$880.31"
"09/16/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","166","","",""
"09/16/2024","Sell","SNAP","SNAP INC CLASS A","166","$9.1703","$0.07","$1522.20"
"09/16/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","126","","",""
"09/16/2024","Sell","SNAP","SNAP INC CLASS A","126","$9.1703","$0.05","$1155.41"
"09/16/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","120","","",""
"09/16/2024","Sell","SNAP","SNAP INC CLASS A","120","$9.1703","$0.05","$1100.39"
"09/16/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","91","","",""
"09/16/2024","Sell","SNAP","SNAP INC CLASS A","91","$9.1703","$0.04","$834.46"
"09/16/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","420","","",""
"09/16/2024","Sell","SNAP","SNAP INC CLASS A","420","$9.1703","$0.18","$3851.35"
"09/16/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","463","","",""
"09/16/2024","Sell","SNAP","SNAP INC CLASS A","463","$9.1703","$0.20","$4245.65"
"08/29/2024","Credit Interest","","SCHWAB1 INT 07/30-08/28","","","","$0.30"
"08/28/2024","Security Transfer","SNAP","SNAP INC CLASS A","-3,500","","",""
"08/19/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","387","","",""
"08/19/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","352","","",""
"08/19/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","139","","",""
"08/19/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","105","","",""
"08/19/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","100","","",""
"08/19/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","75","","",""
"08/19/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$4113.02"
"08/19/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$3735.98"
"08/19/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1483.62"
"08/19/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1116.39"
"08/19/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1067.43"
"08/19/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$803.02"
"08/16/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","164","","",""
"08/16/2024","Sell","SNAP","SNAP INC CLASS A","164","$9.1323","$0.07","$1497.63"
"08/16/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","123","","",""
"08/16/2024","Sell","SNAP","SNAP INC CLASS A","123","$9.1323","$0.05","$1123.22"
"08/16/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","118","","",""
"08/16/2024","Sell","SNAP","SNAP INC CLASS A","118","$9.1323","$0.05","$1077.56"
"08/16/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","89","","",""
"08/16/2024","Sell","SNAP","SNAP INC CLASS A","89","$9.1323","$0.03","$812.74"
"08/16/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","411","","",""
"08/16/2024","Sell","SNAP","SNAP INC CLASS A","411","$9.1323","$0.17","$3753.21"
"08/16/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","453","","",""
"08/16/2024","Sell","SNAP","SNAP INC CLASS A","453","$9.1323","$0.20","$4136.73"
"07/30/2024","Credit Interest","","SCHWAB1 INT 06/27-07/29","","","","$0.33"
"07/17/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","387","","",""
"07/17/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","351","","",""
"07/17/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","139","","",""
"07/17/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","104","","",""
"07/17/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","99","","",""
"07/17/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","75","","",""
"07/17/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$7177.57"
"07/17/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$6511.87"
"07/17/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$2577.44"
"07/17/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1945.88"
"07/17/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1852.00"
"07/17/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1391.14"
"07/16/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","163","","",""
"07/16/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","412","","",""
"07/16/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","454","","",""
"07/16/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","124","","",""
"07/16/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","118","","",""
"07/16/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","88","","",""
"07/16/2024","Sell","SNAP","SNAP INC CLASS A","163","$15.9019","$0.10","$2591.91"
"07/16/2024","Sell","SNAP","SNAP INC CLASS A","412","$15.9019","$0.25","$6551.33"
"07/16/2024","Sell","SNAP","SNAP INC CLASS A","454","$15.9019","$0.28","$7219.18"
"07/16/2024","Sell","SNAP","SNAP INC CLASS A","124","$15.9019","$0.07","$1971.77"
"07/16/2024","Sell","SNAP","SNAP INC CLASS A","118","$15.9019","$0.07","$1876.35"
"07/16/2024","Sell","SNAP","SNAP INC CLASS A","88","$15.9019","$0.05","$1399.32"
"06/27/2024","Credit Interest","","SCHWAB1 INT 05/30-06/26","","","","$0.28"
"06/18/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","386","","",""
"06/18/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","350","","",""
"06/18/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","139","","",""
"06/18/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","104","","",""
"06/18/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","99","","",""
"06/18/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","75","","",""
"06/18/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$7021.04"
"06/18/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$6369.87"
"06/18/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$2529.56"
"06/18/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1903.44"
"06/18/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1811.61"
"06/18/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1369.14"
"06/17/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","455","","",""
"06/17/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","164","","",""
"06/17/2024","Sell","SNAP","SNAP INC CLASS A","455","$15.5301","$0.28","$7065.92"
"06/17/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","124","","",""
"06/17/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","118","","",""
"06/17/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","89","","",""
"06/17/2024","Sell","SNAP","SNAP INC CLASS A","164","$15.5301","$0.10","$2546.84"
"06/17/2024","Sell","SNAP","SNAP INC CLASS A","124","$15.5301","$0.07","$1925.66"
"06/17/2024","Sell","SNAP","SNAP INC CLASS A","118","$15.5301","$0.07","$1832.48"
"06/17/2024","Sell","SNAP","SNAP INC CLASS A","89","$15.5301","$0.05","$1382.13"
"06/17/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","413","","",""
"06/17/2024","Sell","SNAP","SNAP INC CLASS A","413","$15.5301","$0.25","$6413.68"
"05/30/2024","Credit Interest","","SCHWAB1 INT 04/29-05/29","","","","$0.10"
"05/20/2024 as of 05/17/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","378","","",""
"05/20/2024 as of 05/17/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","344","","",""
"05/20/2024 as of 05/17/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","136","","",""
"05/20/2024 as of 05/17/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","97","","",""
"05/20/2024 as of 05/17/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","73","","",""
"05/20/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$7300.26"
"05/20/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$6631.86"
"05/20/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$2621.50"
"05/20/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1883.66"
"05/20/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1423.60"
"05/16/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","463","","",""
"05/16/2024","Sell","SNAP","SNAP INC CLASS A","463","$15.8808","$0.14","$7352.67"
"05/16/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","166","","",""
"05/16/2024","Sell","SNAP","SNAP INC CLASS A","166","$15.8808","$0.05","$2636.16"
"05/16/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","120","","",""
"05/16/2024","Sell","SNAP","SNAP INC CLASS A","120","$15.8808","$0.04","$1905.66"
"05/16/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","91","","",""
"05/16/2024","Sell","SNAP","SNAP INC CLASS A","91","$15.8808","$0.03","$1445.12"
"05/16/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","420","","",""
"05/16/2024","Sell","SNAP","SNAP INC CLASS A","420","$15.8808","$0.12","$6669.82"
"04/18/2024 as of 04/17/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","389","","",""
"04/18/2024 as of 04/17/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","349","","",""
"04/18/2024 as of 04/17/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","198","","",""
"04/18/2024 as of 04/17/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","98","","",""
"04/18/2024 as of 04/17/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","74","","",""
"04/18/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$4572.96"
"04/18/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$4199.62"
"04/18/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$2335.48"
"04/18/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1201.53"
"04/18/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$908.08"
"04/16/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","119","","",""
"04/16/2024","Sell","SNAP","SNAP INC CLASS A","119","$10.2012","$0.03","$1213.91"
"04/16/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","90","","",""
"04/16/2024","Sell","SNAP","SNAP INC CLASS A","90","$10.2012","$0.02","$918.09"
"04/16/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","414","","",""
"04/16/2024","Sell","SNAP","SNAP INC CLASS A","414","$10.2012","$0.10","$4223.20"
"04/16/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","451","","",""
"04/16/2024","Sell","SNAP","SNAP INC CLASS A","451","$10.2012","$0.11","$4600.63"
"04/16/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","231","","",""
"04/16/2024","Sell","SNAP","SNAP INC CLASS A","231","$10.2012","$0.06","$2356.42"
"03/20/2024 as of 03/19/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","335","","",""
"03/20/2024 as of 03/19/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","304","","",""
"03/20/2024 as of 03/19/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","170","","",""
"03/20/2024 as of 03/19/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","86","","",""
"03/20/2024 as of 03/19/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","64","","",""
"03/20/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$5538.26"
"03/20/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$5024.59"
"03/20/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$2811.92"
"03/20/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1429.01"
"03/20/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1073.42"
"03/18/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","506","","",""
"03/18/2024","Sell","SNAP","SNAP INC CLASS A","506","$11.0046","$0.12","$5568.21"
"03/18/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","257","","",""
"03/18/2024","Sell","SNAP","SNAP INC CLASS A","257","$11.0046","$0.06","$2828.12"
"03/18/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","131","","",""
"03/18/2024","Sell","SNAP","SNAP INC CLASS A","131","$11.0046","$0.03","$1441.57"
"03/18/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","99","","",""
"03/18/2024","Sell","SNAP","SNAP INC CLASS A","99","$11.0046","$0.03","$1089.43"
"03/18/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","459","","",""
"03/18/2024","Sell","SNAP","SNAP INC CLASS A","459","$11.0046","$0.12","$5050.99"
"02/28/2024","Credit Interest","","SCHWAB1 INT 01/30-02/27","","","","$1.14"
"02/21/2024 as of 02/20/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","322","","",""
"02/21/2024 as of 02/20/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","292","","",""
"02/21/2024 as of 02/20/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","163","","",""
"02/21/2024 as of 02/20/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","83","","",""
"02/21/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$5741.17"
"02/21/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$5208.71"
"02/21/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$2921.79"
"02/21/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1481.37"
"02/16/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","134","","",""
"02/16/2024","Sell","SNAP","SNAP INC CLASS A","134","$11.1202","$0.03","$1490.08"
"02/16/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","471","","",""
"02/16/2024","Sell","SNAP","SNAP INC CLASS A","471","$11.1202","$0.12","$5237.49"
"02/16/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","519","","",""
"02/16/2024","Sell","SNAP","SNAP INC CLASS A","519","$11.1202","$0.14","$5771.24"
"02/16/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","265","","",""
"02/16/2024","Sell","SNAP","SNAP INC CLASS A","265","$11.1202","$0.06","$2946.79"
"02/15/2024","MoneyLink Transfer","","Tfr JPMORGAN CHASE BAN, JEFFREY LEE-CHAN","","","","-$30500.00"
"02/08/2024","Sell","SNAP","SNAP INC CLASS A","2,666","$11.3416","$0.68","$30236.03"
"01/18/2024 as of 01/17/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","323","","",""
"01/18/2024 as of 01/17/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","293","","",""
"01/18/2024 as of 01/17/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","164","","",""
"01/18/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$8122.00"
"01/18/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$7377.48"
"01/18/2024","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$4138.35"
"01/16/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","470","","",""
"01/16/2024","Sell","SNAP","SNAP INC CLASS A","470","$15.7292","$0.14","$7392.58"
"01/16/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","517","","",""
"01/16/2024","Sell","SNAP","SNAP INC CLASS A","517","$15.7292","$0.16","$8131.84"
"01/16/2024","Stock Plan Activity","SNAP","SNAP INC CLASS A","264","","",""
"01/16/2024","Sell","SNAP","SNAP INC CLASS A","264","$15.7292","$0.07","$4152.44"
"12/20/2023 as of 12/19/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","751","","",""
"12/20/2023 as of 12/19/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","368","","",""
"12/20/2023 as of 12/19/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","206","","",""
"12/20/2023 as of 12/19/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","160","","",""
"12/20/2023 as of 12/19/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","92","","",""
"12/20/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$13879.25"
"12/20/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$6797.09"
"12/20/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$3812.79"
"12/20/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$2957.58"
"12/20/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1701.51"
"12/18/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","395","","",""
"12/18/2023","Sell","SNAP","SNAP INC CLASS A","395","$17.2333","$0.11","$6807.04"
"12/18/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","807","","",""
"12/18/2023","Sell","SNAP","SNAP INC CLASS A","807","$17.2333","$0.23","$13907.04"
"12/18/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","99","","",""
"12/18/2023","Sell","SNAP","SNAP INC CLASS A","99","$17.2333","$0.02","$1706.08"
"12/18/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","172","","",""
"12/18/2023","Sell","SNAP","SNAP INC CLASS A","172","$17.2333","$0.04","$2964.09"
"12/18/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","222","","",""
"12/18/2023","Sell","SNAP","SNAP INC CLASS A","222","$17.2333","$0.06","$3825.73"
"12/07/2023","Security Transfer","SNAP","SNAP INC CLASS A","-2,500","","",""
"12/05/2023","Security Transfer","SNAP","SNAP INC CLASS A","-2,500","","",""
"11/20/2023 as of 11/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","718","","",""
"11/20/2023 as of 11/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","352","","",""
"11/20/2023 as of 11/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","197","","",""
"11/20/2023 as of 11/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","153","","",""
"11/20/2023 as of 11/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","87","","",""
"11/20/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$10001.08"
"11/20/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$4900.97"
"11/20/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$2749.16"
"11/20/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$2132.53"
"11/20/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1220.42"
"11/16/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","411","","",""
"11/16/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","839","","",""
"11/16/2023","Sell","SNAP","SNAP INC CLASS A","411","$11.9477","$0.10","$4910.40"
"11/16/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","179","","",""
"11/16/2023","Sell","SNAP","SNAP INC CLASS A","839","$11.9477","$0.20","$10023.92"
"11/16/2023","Sell","SNAP","SNAP INC CLASS A","103","$11.9477","$0.02","$1230.59"
"11/16/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","103","","",""
"11/16/2023","Sell","SNAP","SNAP INC CLASS A","179","$11.9477","$0.05","$2138.59"
"11/16/2023","Sell","SNAP","SNAP INC CLASS A","231","$11.9477","$0.05","$2759.87"
"11/16/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","231","","",""
"11/07/2023","Security Transfer","SNAP","SNAP INC CLASS A","-4,980","","",""
"10/18/2023 as of 10/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","804","","",""
"10/18/2023 as of 10/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","221","","",""
"10/18/2023 as of 10/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","171","","",""
"10/18/2023 as of 10/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","98","","",""
"10/18/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$7115.51"
"10/18/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1955.97"
"10/18/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1512.68"
"10/18/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$872.88"
"10/16/2023","Sell","SNAP","SNAP INC CLASS A","753","$9.4825","$0.17","$7140.15"
"10/16/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","753","","",""
"10/16/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","93","","",""
"10/16/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","160","","",""
"10/16/2023","Sell","SNAP","SNAP INC CLASS A","160","$9.4825","$0.03","$1517.17"
"10/16/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","207","","",""
"10/16/2023","Sell","SNAP","SNAP INC CLASS A","93","$9.4825","$0.02","$881.85"
"10/16/2023","Sell","SNAP","SNAP INC CLASS A","207","$9.4825","$0.05","$1962.83"
"09/28/2023","Credit Interest","","SCHWAB1 INT 08/30-09/27","","","","$1.50"
"09/20/2023 as of 09/19/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","712","","",""
"09/20/2023 as of 09/19/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","195","","",""
"09/20/2023 as of 09/19/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","151","","",""
"09/20/2023 as of 09/19/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","91","","",""
"09/20/2023 as of 09/19/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","86","","",""
"09/20/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$7509.00"
"09/20/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$2059.31"
"09/20/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1601.15"
"09/20/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$969.37"
"09/20/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$916.32"
"09/18/2023","Sell","SNAP","SNAP INC CLASS A","845","$8.911","$0.18","$7529.62"
"09/18/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","845","","",""
"09/18/2023","Sell","SNAP","SNAP INC CLASS A","104","$8.911","$0.03","$926.71"
"09/18/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","104","","",""
"09/18/2023","Sell","SNAP","SNAP INC CLASS A","181","$8.911","$0.04","$1612.85"
"09/18/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","181","","",""
"09/18/2023","Sell","SNAP","SNAP INC CLASS A","232","$8.911","$0.05","$2067.30"
"09/18/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","232","","",""
"09/18/2023","Sell","SNAP","SNAP INC CLASS A","110","$8.911","$0.03","$980.18"
"09/18/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","110","","",""
"09/11/2023","MoneyLink Transfer","","Tfr JPMORGAN CHASE BAN, JEFFREY LEE-CHAN","","","","-$20500.00"
"08/31/2023","Sell","SNAP","SNAP INC CLASS A","2,000","$10.19","$0.43","$20379.57"
"08/18/2023 as of 08/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","714","","",""
"08/18/2023 as of 08/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","196","","",""
"08/18/2023 as of 08/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","151","","",""
"08/18/2023 as of 08/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","92","","",""
"08/18/2023 as of 08/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","87","","",""
"08/18/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$7836.90"
"08/18/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$2154.27"
"08/18/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1666.03"
"08/18/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1011.70"
"08/18/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$961.37"
"08/16/2023","Sell","SNAP","SNAP INC CLASS A","843","$9.3179","$0.18","$7854.81"
"08/16/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","843","","",""
"08/16/2023","Sell","SNAP","SNAP INC CLASS A","104","$9.3179","$0.03","$969.03"
"08/16/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","104","","",""
"08/16/2023","Sell","SNAP","SNAP INC CLASS A","180","$9.3179","$0.04","$1677.18"
"08/16/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","180","","",""
"08/16/2023","Sell","SNAP","SNAP INC CLASS A","232","$9.3179","$0.05","$2161.70"
"08/16/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","232","","",""
"08/16/2023","Sell","SNAP","SNAP INC CLASS A","109","$9.3179","$0.03","$1015.62"
"08/16/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","109","","",""
"07/19/2023 as of 07/18/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","733","","",""
"07/19/2023 as of 07/18/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","201","","",""
"07/19/2023 as of 07/18/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","156","","",""
"07/19/2023 as of 07/18/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","94","","",""
"07/19/2023 as of 07/18/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","89","","",""
"07/19/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$10786.77"
"07/19/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$2963.24"
"07/19/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$2298.59"
"07/19/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1384.70"
"07/19/2023","Journal","","Gencash transaction for SPS RS Lapse Tool","","","","-$1315.47"
"07/17/2023","Sell","SNAP","SNAP INC CLASS A","825","$13.11","$0.21","$10815.54"
"07/17/2023","Stock Plan Activity","SNAP","SNAP INC CLASS A","825","","",""
